user_id,place_id,restaurant_name,city,state,country,food_price,smoking_area,restaurant_cuisine,user_budget,user_cuisine,reviews,classification,polaarity,subjectivity
U1125,P135043,pizza clasica,Soledad,San Luis Potosi,Mexico,2,0,Mexican,1,Bar_Pub_Brewery,First time in  and YOU have to go! Its the cutest little spot with amazing food. The  is to die for. IT WAS FIRE!! The service we received was so amazing and we will definitely be back again. They made us feel welcomed and gave us an amazing experienc,Positive,0.3770833333333334,0.5888888888888889
U1125,P135081,El Club,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,1,Hawaiian,"Its a great experience. The ambiance is very welcoming and charming. Amazing wines, food and service. Staff are extremely knowledgeable and make great recommendation",Positive,0.4958333333333333,0.7833333333333332
U1125,P135076,Restaurante Pueblo Bonito,San Luis Potosi,San Luis Potosi,Mexico,0,0,Mexican,1,Cafeteria,"This place is great! Atmosphere is chill and cool but the staff is also really friendly. They know what theyre doing and what theyre talking about, and you can tell making the customers happy is their main priority. Food is pretty good, some italian classics and some twists, and for their prices its 100% wor",Positive,0.4552083333333333,0.6041666666666667
U1018,P135082,la Estrella de Dimas,San Luis Potosi,San Luis Potosi,Mexico,2,0,International,1,Lebanese,Do yourself a favor and visit this lovely restaurant in . The service is unmatched. The staff truly cares about your experience. The food is absolutely amazing  everything we tasted melted in other mouths. Absolutely the best meal we had while in . Highly recommen,Positive,0.38916666666666666,0.6275
U1125,P135050,Restaurante la Estrella de Dima,Soledad,San Luis Potosi,Mexico,0,0,Vegetarian,1,Chinese,"When we think about celebrations,  is always our first option and it never disappoints. From the starter to the dessert the quality and tastes of everything was outstanding, my , ,  might have been the best meal I have ever been served. Service was delightful and very professional.",Positive,0.576,0.5276666666666666
U1125,P135066,Restaurante Guerra,San Luis Potosi,San Luis Potosi,Mexico,0,4,Cafeteria,1,Portuguese,"I have to say, I enjoyed every single bite of the meal in . I had a 3 course meal, with a couple of beers. Considering the quality, the price is reasonable. Ideal for those who want a romantic night out. There was also plenty of room for bigger groups.",Positive,0.25476190476190474,0.5857142857142857
U1125,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,1,Caribbean,Excellent food. Menu is extensive and seasonal to a particularly high standard. Definitely fine dining. It can be expensive but worth it and they do different deals on different nights so its worth checking them out before you book. Highly recommende,Positive,0.16696969696969696,0.4557575757575757
U1119,P134986,Restaurant Las Mananitas,Cuernavaca,Morelos,Mexico,0,0,Mexican,2,Indonesian,"This is my absolute favorite restaurant in . The food is always fantastic and no matter what I order I am always delighted with my meal! Servers are also great and always efficient, happy and polite. Cant wait to return and wouldnt hesitate to recommend to anyone looking for somewhere to eat in ",Positive,0.5958333333333333,0.875
U1119,P135021,Subway,Cuernavaca,Morelos,Mexico,1,1,Bar,2,Hungarian,"We are so fortunate to have this place just a few minutes drive away from home. Food is stunning, both the tapas and downstairs restaurant. Cocktails wow, wine great and lovely selection of beers. Love this place and will continue to visit.",Positive,0.37142857142857144,0.7
U1119,P135001,Vips,Cuernavaca,Morelos,Mexico,2,0,Chinese,2,Bakery,"A small local restaurant with great service, food, and overall experience! Definitely a go-to place for  when you are in ! Huge variety of  to choose from & side dishes are delicious as well.",Positive,0.2785714285714286,0.5071428571428571
U1125,P135042,Restaurant Oriental Express,San Luis Potosi,San Luis Potosi,Mexico,2,0,Chinese,1,Dutch-Belgian,This spot gives extraordinary service and yummy meals. One of my favourite restaurants around town. The meals served rapidly and the rates were reasonable. Highly recommended.,Positive,0.23111111111111113,0.7133333333333334
U1119,P132583,McDonalds Centro,Cuernavaca,Morelos,Mexico,1,1,Mexican,2,Deli-Sandwiches,"Delicious food, waiters are very attentive, and super nice atmosphere. Plus its all at an affordable pric",Positive,0.6133333333333333,0.9166666666666666
U1125,P135063,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,2,0,Armenian,1,Kosher,"Amazing experience! If you thought gourmet kitchen will leave you hungry, think again. You should skip several meals before visiting this amazing restaurant. Everything is so tasty, you cannot restraint yourself from having all of the dishes.",Positive,0.45,0.6
U1119,P132768,Mariscos Tia Licha,Cuernavaca,Morelos,Mexico,2,1,Mexican,2,Fine_Dining,"Excellent, unassuming and wonderful find. Great variety and fine value tasting menu. Exciting food with high quality presentation, service and inventiveness. A highlight of . Book to avoid disappointment its really worth i",Positive,0.42208333333333325,0.63625
U1125,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,2,0,Cafeteria,1,Jamaican,"Phenomenal experience. Top notch food, atmosphere, and wait staff. Have been here multiple times, and every time is an amazing experience all around. I always take my out of town guests here, as the food is always superb. Definitely a lifetime customer!",Positive,0.43333333333333335,0.5666666666666667
U1125,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,2,4,American,1,Tibetan,"Loved this place. The atmosphere, food and most of thedrinkswere great. The bartenders knew their mixology and it showed in the drinks. Great place to hangout, chill or go out on a dat",Positive,0.7,0.7
U1125,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,2,0,American,1,Latin_American,Stopped in for dinner and had a great meal. Staff was helpful and knowledgeable about the menu offering great recommendations. The atmosphere is cozy and pleasant. The dishes were delicious as were the wine and cocktail recommendations.,Positive,0.6266666666666667,0.8433333333333334
U1018,P135081,El Club,San Luis Potosi,San Luis Potosi,Mexico,2,0,Vegetarian,1,Southeast_Asian,Outstanding meal here. I had the  and my colleague had the .,Positive,0.5,0.875
U1018,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,1,Eastern_European,The staff does an amazing job of describing anything on the menu and the ambiance is very cool. Cant wait to come bac,Positive,0.5275000000000001,0.8725
U1018,P135066,Restaurante Guerra,San Luis Potosi,San Luis Potosi,Mexico,0,4,International,1,Mexican,This place is elegant with an awesome vibe. I went for breakfast and the food was amazing. The service was speedy and friendly. Their  are absolutely incredible! This lone visit has made this one of my favorite spots within .,Positive,0.6625,0.8833333333333333
U1018,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,1,Burmese,Amaazing food! The whole experience from start to finish is great waitress is always so friendly and kind. The food cant get better and the prices are fair for the portion size. Always a great spot to get great foo,Positive,0.5968749999999999,0.6812499999999999
U1018,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,2,0,International,1,California,Legitimately the best restaurant around . Doesnt matter what I get I end up liking it. My partner and I have been eating here for a few years now. They make the  for breakfast and probably the best  Ive ,Positive,0.6,0.2333333333333333
U1018,P135025,El Rincon de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,1,Game,The food at  is exceptional! Very tasty and well prepared and you can chose among many menu options. I love the service at the place and the chef is so friendly with the guests and always takes care to offer the best quality! I highly recommend this place.,Positive,0.5097619047619047,0.5342857142857143
U1018,P135069,Abondance Restaurante Bar,San Luis Potosi,San Luis Potosi,Mexico,1,0,American,1,Italian,"My partner and I visited  and were amazed at not only the quality of food, but also the service. We had the (FB) and  for dessert. This is easily one of, if not the best meal weve ever eaten. I cannot recommend this place enough! Such a warm and welcoming environmen",Positive,0.33888888888888885,0.6222222222222222
U1018,P135108,Potzocalli,San Luis Potosi,San Luis Potosi,Mexico,1,0,International,1,Scandinavian,"Delicious high quality plates, selection of wines and great service.",Positive,0.6533333333333333,0.7633333333333333
U1076,P135039,Restaurant de Mariscos de Picon,San Luis Potosi,San Luis Potosi,Mexico,1,4,International,2,Chilean,"We tried all their entrees, one of their desserts, and everything was de-li-cious. Highly recommended.",Positive,0.16,0.5399999999999999
U1076,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Polish,Searching for places to eat in the local area and this place popped up. I dont normally leave reviews but I feel compelled as the food was absolutely exquisite. The  may be the best dessert Ive ever had! Just annoyed I had to share,Positive,0.35,0.55
U1076,P135027,Restaurant Orizatlan,San Luis Potosi,San Luis Potosi,Mexico,2,0,Italian,2,North_African,"Absolutely amazing place to eat, we will be making a reservation for our next visit in ! 10 of 10 for every single aspect of this meal, and this is coming from people who know and love great food!",Positive,0.4057142857142857,0.4928571428571429
U1076,P135042,Restaurant Oriental Express,San Luis Potosi,San Luis Potosi,Mexico,2,0,International,2,Asian,Absolutely amazing! The place is beautiful and staff are super friendly and the food is delicious. I love that you get a lot of food as well for the price. Its definitely not like other expensive restaurants and you only get a small amount of food. I am definitely going bac,Positive,0.24444444444444446,0.6784722222222221
U1022,P135040,Restaurant los Compadres,San Luis Potosi,San Luis Potosi,Mexico,0,0,Family,2,Vietnamese,The menus options are an excellent value. The dining experience overall is very pleasant. I highly recommend this restaurant.,Positive,0.5283333333333333,0.635
U1076,P135073,Restaurante Bar El Gallinero,San Luis Potosi,San Luis Potosi,Mexico,0,4,Mexican,2,Barbecue,"Everything about this restaurant was great. The place was clean and smelled good. The staff and greeter was very nice. Our waiter was awesome, the staff also worked as a team in bringing and cleaning up our food. The food was fresh and awesome. Then we also had dessert and that was really good as well. Great atmosphere with really nice people.",Positive,0.7046666666666666,0.79
U1022,P135033,Restaurant El Muladar de Calzada,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,French,Absolutely amazing! The place is beautiful and staff are super friendly and the food is delicious. I love that you get a lot of food as well for the price. Its definitely not like other expensive restaurants and you only get a small amount of food. I am definitely going bac,Positive,0.24444444444444446,0.6784722222222221
U1022,P135025,El Rincon de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,2,Brazilian,"Delicious high quality plates, selection of wines and great service.",Positive,0.6533333333333333,0.7633333333333333
U1022,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Southern,It is very pleasant and nice environment,Positive,0.7766666666666666,1.0
U1022,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Dessert-Ice_Cream,"The food was excellent, the service was very good, lovely atmosphere, I loved the decor. Very easy access with transport.",Positive,0.7346666666666668,0.866
U1022,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,2,Mexican,"We had a really nice lunch here. I recommend the duck breast with carrots and spinach. I do not recommend the lemonade, it had a weird taste.",Positive,0.04999999999999999,1.0
U1022,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,0,0,American,2,Mexican,"Location is gloomy. Picture on site is photoshopped. Food is passable, nothing special. We were over charged. Much beter food and locations in Prague. Avoid.",Positive,0.2785714285714286,0.3857142857142857
U1022,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,2,4,Bakery,2,Pizzeria,The menu is typical rustic Italian fare with a good choice of pasta and pizzas. What marks it out is the quality of the food  it is absolutely delicious but yet so cheap.,Positive,0.3866666666666666,0.5599999999999999
U1022,P135081,El Club,San Luis Potosi,San Luis Potosi,Mexico,2,0,Breakfast-Brunch,2,Indigenous,The food is tasty and large portions are served. My wife tried the pork neck and really enjoyed it. It is not as crude as one may imagine but was a fine slice of meat.,Positive,0.10773809523809526,0.6571428571428571
U1022,P135045,Restaurante la Gran Via,San Luis Potosi,San Luis Potosi,Mexico,0,0,Burgers,2,Bar_Pub_Brewery,"Excellent eating experience.. from walking in the door and being greeted by employee, seated and drink order taken, was maybe 5 minutes. Meal was served hot and excellent taste. Server was very friendly and helpful.",Positive,0.684375,0.875
U1022,P135051,Restaurante Versalles,San Luis Potosi,San Luis Potosi,Mexico,1,4,Cafe-Coffee_Shop,2,Hawaiian,Very busy restaurant but great service. ,Positive,0.465,0.5700000000000001
U1022,P135073,Restaurante Bar El Gallinero,San Luis Potosi,San Luis Potosi,Mexico,0,4,Cafeteria,2,Cafeteria,Take out option is great deal for quick dinners too.,Positive,0.5666666666666667,0.625
U1022,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,2,0,Diner,2,Lebanese,"Lots of bar and dining room seating, with plenty of flat screen TV's to give yo something to do after ordering. The menu favorite that keeps me coming back is the seafood chowder.",Positive,0.15833333333333333,0.375
U1022,P135063,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,2,0,Family,2,Chinese,"Sarah was my server tonight. Very attentive and helpful, but not pushy. Always nice when a restaurant succeeds because of its staff and not in spite of it.",Positive,0.6066666666666667,0.7000000000000001
U1094,P135054,Restaurante y Pescaderia Tampico,San Luis Potosi,San Luis Potosi,Mexico,0,0,Mexican,2,Portuguese,Food was very good and reasonably priced. Ordered a steak dinner. It was tender and well seasoned.,Positive,0.4533333333333333,0.5433333333333333
U1094,P135082,la Estrella de Dimas,San Luis Potosi,San Luis Potosi,Mexico,2,0,Family,2,Caribbean,Our family stopped by here after the renovations and its so nice! They took down a wall and added more seats which is excellent! We had great service and it was nice and cool on such a humid day. Great food,Positive,0.5160493827160494,0.7154320987654321
U1094,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Indonesian,"Good food, friendly waitstaff, and less expensive yet tasty Margaritas. You always feel like you've come home when you come here to eat.",Positive,0.10208333333333333,0.4666666666666667
U1094,P135071,Restaurante la Cantina,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Hungarian,Excellent eating experience,Positive,1.0,1.0
U1094,P132830,Rincon Huasteco,San Luis Potosi,San Luis Potosi,Mexico,1,0,Japanese,2,Bakery,Receiving is very good and they respond very quickly. Very good staff and atmosphere was so nice,Positive,0.8066666666666666,0.8533333333333335
U1094,P135070,Restaurante 75,San Luis Potosi,San Luis Potosi,Mexico,2,0,Spanish,2,Dutch-Belgian,Meals will be worst but the way of response is good,Negative,-0.15000000000000002,0.8
U1094,P135108,Potzocalli,San Luis Potosi,San Luis Potosi,Mexico,1,0,Mexican,2,Deli-Sandwiches,"Plenty of parking, several convenient handicap spots. We were greeted at the door and (seeing our difficulties) seated us as close as she could. Server was prompt, friendly and helpful, Typical ""99"" menu, no surprises",Positive,0.06944444444444445,0.3333333333333333
U1094,P135069,Abondance Restaurante Bar,San Luis Potosi,San Luis Potosi,Mexico,1,0,Family,2,Kosher,Restaurant is so nice but the maintainance was so bad,Negative,-0.04999999999999993,0.8333333333333333
U1116,P135047,Restaurante Casa de las Flores,San Luis Potosi,San Luis Potosi,Mexico,0,4,Vietnamese,2,Fine_Dining,Tables are not good but the food was very delicious with good room temperature,Positive,0.45,0.7333333333333334
U1116,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,2,0,Japanese,2,Jamaican,I was excited to be sat without waiting. The waitress was there pretty quick.Price is worth for it,Positive,0.30833333333333335,0.6166666666666667
U1116,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Tibetan,"Fast friendly staff, good food, reasonably priced, great menu selections. St Patrick's day menu specials a nice touch for the holiday weekend",Positive,0.4791666666666667,0.6750000000000002
U1116,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,2,1,Mexican,2,Latin_American,"Food was amazing, the waitress was super nice and would love to go again . Was greeted by many people and was treated and handled amazingly",Positive,0.5222222222222223,0.7611111111111111
U1116,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,0,0,Mexican,2,Southeast_Asian,"Good food, friendly waitstaff, and less expensive yet tasty Margaritas. You always feel like you've come home when you come here to eat.",Positive,0.10208333333333333,0.4666666666666667
U1116,P135025,El Rincon de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,2,Eastern_European,"Had a chance for a night out w/o kids so we went to an old faithful. 99 delivered again good service, some comfort food and well needed drinks.",Positive,0.39999999999999997,0.4
U1116,P135059,Restaurant Bar Hacienda los Martinez,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Mexican,The food was exceptionally good as well. My wife and daughter shared the beef carpaccio which was the equal to any they had tasted.,Positive,0.35,0.42500000000000004
U1116,P135027,Restaurant Orizatlan,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,2,Burmese,We were driving through the area and stopped for dinner at the restaurant. Good food and neat atmosphere.,Positive,0.7,0.6000000000000001
U1116,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,1,0,Mexican,2,California,"Food was Ok, service was good, prices a little high. Steaks were good and cooked perfectly. Chicken tenders were average. There was nothing that stood out, it was just an average chain restaurant meal. Pricing seemed high for portion sizes.",Positive,0.12583333333333335,0.558888888888889
U1116,P135030,Preambulo Wifi Zone Cafe,San Luis Potosi,San Luis Potosi,Mexico,2,0,Italian,2,Game,"Good ambiance,poor service and average food",Positive,0.27499999999999997,0.5
U1116,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,1,1,Mexican,2,Italian,We went today for lunch. I ordered a plain hamburger. My husband ordered the special Easter seafood dish. The seafood plate was smaller than expected for the price but the food was tasty. My hamburger was also good.,Positive,0.14857142857142858,0.48571428571428577
U1105,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Scandinavian,It's a very friendly place and you meet all types of nice folks. The food is good and the service is always excellent.,Positive,0.6968749999999999,0.8125
U1105,P135069,Abondance Restaurante Bar,San Luis Potosi,San Luis Potosi,Mexico,1,0,Mexican,2,Chilean,"Good food and atmosphere, nice staff. I love their iceberg lettuce and blue cheese.They have a bar too for drinks",Positive,0.44999999999999996,0.5750000000000001
U1105,P132830,Rincon Huasteco,San Luis Potosi,San Luis Potosi,Mexico,1,0,Cafeteria,2,Polish,"Always a good place for a decent meal at an affordable price. The chicken fingers prepared various ways are always good. Love the seafood chowder, too.",Positive,0.24444444444444444,0.6527777777777778
U1105,P135040,Restaurant los Compadres,San Luis Potosi,San Luis Potosi,Mexico,0,0,Burgers,2,North_African,A little lengthy on the wait time for the meals. Server was attentive and pleasant. Enjoyed the meal.,Positive,0.3614583333333333,0.7666666666666666
U1105,P135033,Restaurant El Muladar de Calzada,San Luis Potosi,San Luis Potosi,Mexico,2,4,Burgers,2,Asian,"Very pleased with the service, and the food we ordered. Staff is extremely pleasant, and welcoming. Our order was delivered to the table promptly, and everything we ordered was hot, delicious, and the servings were generous.",Positive,0.6583333333333333,0.9541666666666667
U1105,P135054,Restaurante y Pescaderia Tampico,San Luis Potosi,San Luis Potosi,Mexico,0,0,Mexican,2,Vietnamese,lots of good advice are here.loved all that you share with us i simply loved it and i am part of number of communities too,Positive,0.7,0.7000000000000001
U1105,P135039,Restaurant de Mariscos de Picon,San Luis Potosi,San Luis Potosi,Mexico,1,4,Mexican,2,Barbecue,"I've been going to this restaurantt since it orignally opened almost if not 30 years. It's clean, has good staff, and the food is good.",Positive,0.5888888888888889,0.6333333333333334
U1105,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,0,0,Chinese,2,French,The food is great esp. the agnolitto pasta & diavola pizza. Its properly prepared & its a great value for the price. The service is also great and accommodating.,Positive,0.6000000000000001,0.5875
U1075,P135081,El Club,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,2,Brazilian,Theirs was excellent. Great sides. Fantastic service. Only gripe would be that the ground horse radish was cold. I asked them to microwave it ten seconds.,Positive,0.26666666666666666,0.775
U1075,P135066,Restaurante Guerra,San Luis Potosi,San Luis Potosi,Mexico,0,4,American,2,Southern,Amazing place........ Amazing food ... And loyal staff.. love their service.. a bit expensive but you can find good food here... Love to visit again...,Positive,0.3904761904761905,0.7333333333333333
U1075,P135050,Restaurante la Estrella de Dima,Soledad,San Luis Potosi,Mexico,0,0,Mexican,2,Dessert-Ice_Cream,"Its been awhile that Ive been at a pub in Negombo and this place was excellent from start to finish, from the bartenders to the waiters where so prompt in service and they make a wicked Espresso Martini that got our night started. I would recommend this place eyes closed if you are looking for a good time with live music",Positive,0.4340909090909091,0.55
U1007,P135108,Potzocalli,San Luis Potosi,San Luis Potosi,Mexico,1,0,Mexican,1,Mexican,"I had dinner with some of my colleagues at the Bazaar, the food was absolutely wonderful from preparation to presentation, very pleasing. Our server Josh M was great! you can be sure to enjoy this place. We had the tasting menu. Everything was exquisite.",Positive,0.6833333333333332,0.7398148148148147
U1075,P135076,Restaurante Pueblo Bonito,San Luis Potosi,San Luis Potosi,Mexico,0,0,Mexican,2,Mexican,I was very excited to take lunch here . Pretty delicious food with a good quantity.,Positive,0.609375,0.89375
U1007,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,1,Pizzeria,"I had lunch with my family,the food was wonderful ,fresh ,properly prepared and a great value for the price.",Positive,0.525,0.5875
U1075,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Dutch-Belgian,addition to the nice meal the staff especially Romany are very friendly and efficient.,Positive,0.3625,0.8833333333333333
U1075,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,1,1,Mexican,2,Deli-Sandwiches,The menu had a good variety that met the diversified likes of 7 people including 3 generations of family.,Positive,0.7,0.6000000000000001
U1075,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,2,4,Hot_Dogs,2,Kosher,"Stopped here for dinner and got the mozzarella half moons for an app and the apple BBQ grilled chicken sandwich for dinner. The app was nice and hot. The sandwich was good, although I didnt taste any apple in the BBQ sauce. My server was super nice and attentive. I have yet to have a bad experience here.",Positive,0.15740740740740744,0.7555555555555556
U1075,P132830,Rincon Huasteco,San Luis Potosi,San Luis Potosi,Mexico,1,0,Mexican,2,Fine_Dining,"We eat here quite often, either as a couple or family. wait staff is generally very good. Food always comes out hot and well prepared. Restaurant is clean as well as the bathrooms.",Positive,0.5088888888888888,0.7766666666666668
U1075,P135062,Restaurante El Cielo Potosino,San Luis Potosi,San Luis Potosi,Mexico,2,0,Korean,2,Jamaican,"First time visit to this restaurant - Ordered a Caesar salad - asked for anchovies. A green salad arrived with chunks of toasted bread. NO EGG, NO Parmesan cheese , NO Anchovies, no Caesar salad but a dill mayonnaise .",Positive,0.024999999999999994,0.31666666666666665
U1075,P135039,Restaurant de Mariscos de Picon,San Luis Potosi,San Luis Potosi,Mexico,1,4,Mexican,2,Tibetan,"We all enjoyed our meals mac and cheese,burgers and chicken . The waitress was friendly,attentive and excellent server.",Positive,0.3,0.8833333333333333
U1075,P135051,Restaurante Versalles,San Luis Potosi,San Luis Potosi,Mexico,1,4,Pizzeria,2,Latin_American,"The place is awesome with attending staff, options for a light eat even in those hours.",Positive,0.7,0.85
U1075,P135041,Luna Cafe,San Luis Potosi,San Luis Potosi,Mexico,2,0,Pizzeria,2,Southeast_Asian,"Mohan provided us with excellent service and took care of our needs in those very early hours. He invited us to have their awesome breakfast spread, which we had to decline as we had to leave.",Positive,0.71,0.7966666666666667
U1115,P135057,El Herradero Restaurante and Bar,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,1,Eastern_European,I was fully hungry on that time but whenever the dish came to our food I was not able to stop my hunger. Because the taste and quality of food is excellent.,Positive,0.375,0.8125
U1115,P135082,la Estrella de Dimas,San Luis Potosi,San Luis Potosi,Mexico,2,0,Fast_Food,1,Mexican,Restaurant was so ugly but the waiters are very friendly and servered better.,Positive,0.09583333333333337,0.7166666666666667
U1115,P135054,Restaurante y Pescaderia Tampico,San Luis Potosi,San Luis Potosi,Mexico,0,0,American,1,Southern,"Excellent food. Authentic PuertoRican flavors. Excellent service. Andres, our server was very courteous. We really recommend this restaurant.",Positive,0.6960000000000001,0.79
U1115,P135108,Potzocalli,San Luis Potosi,San Luis Potosi,Mexico,1,0,Mexican,1,Dessert-Ice_Cream,"Have visited this place to eat many times. The food is fresh hot and delicious, portions are plentiful. Staff are lovely, polite, friendly and helpful. Would recommend this eating place to everyone.",Positive,0.4875,0.6833333333333332
U1115,P135069,Abondance Restaurante Bar,San Luis Potosi,San Luis Potosi,Mexico,1,0,Hot_Dogs,1,Mexican,"Attended Buderim Tavern for lunch on a Sunday as they had set siting times. Myself, my wife and son were seated, only to wait over half an half to order.",Negative,-0.1111111111111111,0.4444444444444445
U1115,P132830,Rincon Huasteco,San Luis Potosi,San Luis Potosi,Mexico,1,0,Hot_Dogs,1,Mexican,"We've been customers for over 30 years, off and on, as they have had problems with food quality and take out mistakes, but it will be a long time until we consider going back.",Negative,-0.025,0.2
U1115,P135070,Restaurante 75,San Luis Potosi,San Luis Potosi,Mexico,2,0,Fast_Food,1,Pizzeria,"We called in to pick up a dinner at the door and at home we found two things; One plate had missing two food items and I could have driven 8 miles round trip for them. No thanks. The food was fair or less. We have eaten here, but not again.",Positive,0.006666666666666659,0.32333333333333336
U1115,P135071,Restaurante la Cantina,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,1,Indigenous,Very good like i like! Tasty food and a good customer service. Better place to try a spicy delicious nugget.,Positive,0.8,0.7200000000000001
U1072,P135000,Restaurant los Pinos,Cuernavaca,Morelos,Mexico,2,0,Mexican,2,Bar_Pub_Brewery,mcdonalds is amazing i would highly suggest eating it except its very artificial and makes me feel like a horse stuffed pig,Negative,-0.006666666666666636,0.8133333333333334
U1024,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,1,1,American,2,Hawaiian,"I've been going to this restaurant since it originally opened almost if not 30 years. It's clean, has good staff, and the food is good.",Positive,0.5354166666666667,0.6625000000000001
U1024,P135106,El Rincn de San Francisco,San Luis Potosi,San Luis Potosi,Mexico,2,2,Mexican,2,Cafeteria,Today we celebrate the wedding of Charlotte and Michael. Every single bite of food was simply perfect. I had the Caprese Salad; ripe sweet multi varieties of tomatoes with the freshest ever mozzarella and balsamic dressing.,Positive,0.4261904761904762,0.6214285714285714
U1024,P135042,Restaurant Oriental Express,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,2,Lebanese,"This place has unfortunately gone downhill - I can only presume that Duncan is no longer associated with it? All dishes were borderline cold, staff were continually wanting to take away plates.",Negative,-0.3666666666666667,1.0
U1024,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,1,0,Mexican,2,Chinese,"Dont waste your money, this place is a classic example of fools and their money being easily parted.",Positive,0.13333333333333333,0.3333333333333333
U1024,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,2,0,Mexican,2,Portuguese,"The ambiance and quality of foods just awesome, When saw the packing of foods for home delivery it was just WOW",Positive,0.55,1.0
U1024,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,2,4,Mexican,2,Caribbean,The green lion Cafe is a wonderful experience. The food is excellent and if possible the service is better. Carrie and Michelle add to the experience.,Positive,0.45999999999999996,0.76
U1024,P135039,Restaurant de Mariscos de Picon,San Luis Potosi,San Luis Potosi,Mexico,1,4,Mexican,2,Indonesian,mcdonalds is amazing i would highly suggest eating it except its very artificial and makes me feel like a horse stuffed pig,Negative,-0.006666666666666636,0.8133333333333334
U1024,P135045,Restaurante la Gran Via,San Luis Potosi,San Luis Potosi,Mexico,0,0,Mexican,2,Hungarian,"Super fresh bakery with lip smacking savouries and fresh breads. We orderedMushroom PuffsVeg PuffsGarlic Bread LoadMulti Grain loadChocolate Truffle chocolateThe breads were super soft being eggless too. The taste was outsranding. Mushroom nd Veg Patty was soft and yummy to taste.I ordered via Swiggy, the food was delivered very well in time. Totally worth the money spent.",Positive,0.2074074074074074,0.3925925925925926
